,0,Gene ID
ENSG00000179978,0,
ENSG00000179954,0,
ENSG00000179950,0,
ENSG00000179943,0,
ENSG00000179979,0,
ENSG00000179388,0,
ENSG00000180198,0,
ENSG00000180182,0,
ENSG00000181896,0,
ENSG00000181908,0,
ENSG00000182218,0,
ENSG00000181788,0,
ENSG00000182199,0,
ENSG00000182197,0,
ENSG00000182196,0,
ENSG00000182195,0,
ENSG00000182183,0,
ENSG00000179364,0,
ENSG00000182179,0,
ENSG00000182175,0,
ENSG00000182010,0,
ENSG00000181804,0,
ENSG00000181773,0,
ENSG00000181929,0,
ENSG00000181817,0,
ENSG00000181751,0,
ENSG00000181722,0,
ENSG00000181704,0,
ENSG00000181666,0,
ENSG00000181652,0,
ENSG00000181649,0,
ENSG00000181744,0,
ENSG00000181826,0,
ENSG00000181982,0,
ENSG00000177885,0,
ENSG00000177888,0,
ENSG00000177910,0,
ENSG00000177453,0,
ENSG00000177463,0,
ENSG00000177485,0,
ENSG00000177590,0,
ENSG00000177685,0,
ENSG00000177675,0,
ENSG00000177674,0,
ENSG00000177669,0,
ENSG00000177663,0,
ENSG00000177613,0,
ENSG00000179038,0,
ENSG00000177432,0,
ENSG00000177465,0,
ENSG00000177294,0,
ENSG00000177291,0,
ENSG00000177272,0,
ENSG00000177239,0,
ENSG00000177238,0,
ENSG00000177200,0,
ENSG00000177189,0,
ENSG00000177182,0,
ENSG00000177181,0,
ENSG00000177302,0,
ENSG00000177464,0,
ENSG00000177469,0,
ENSG00000177427,0,
ENSG00000179144,0,
ENSG00000179051,0,
ENSG00000179021,0,
ENSG00000178997,0,
ENSG00000178996,0,
ENSG00000178988,0,
ENSG00000179010,0,
ENSG00000179059,0,
ENSG00000179061,0,
ENSG00000179165,0,
ENSG00000179148,0,
ENSG00000179134,0,
ENSG00000177479,0,
ENSG00000179133,0,
ENSG00000179119,0,
ENSG00000179115,0,
ENSG00000179094,0,
ENSG00000179091,0,
ENSG00000178229,0,
ENSG00000178222,0,
ENSG00000177570,0,
ENSG00000177576,0,
ENSG00000177494,0,
ENSG00000177324,0,
ENSG00000177425,0,
ENSG00000177946,0,
ENSG00000177731,0,
ENSG00000178163,0,
ENSG00000178150,0,
ENSG00000178149,0,
ENSG00000178177,0,
ENSG00000177989,0,
ENSG00000177984,0,
ENSG00000177807,0,
ENSG00000177800,0,
ENSG00000177764,0,
ENSG00000177733,0,
ENSG00000177721,0,
ENSG00000178175,0,
ENSG00000177710,0,
ENSG00000177697,0,
ENSG00000177728,0,
ENSG00000177854,0,
ENSG00000179046,0,
ENSG00000177873,0,
ENSG00000177971,0,
ENSG00000177963,0,
ENSG00000177951,0,
ENSG00000177947,0,
ENSG00000178171,0,
ENSG00000178184,0,
ENSG00000177398,0,
ENSG00000178078,0,
ENSG00000177383,0,
ENSG00000177380,0,
ENSG00000177370,0,
ENSG00000177363,0,
ENSG00000177359,0,
ENSG00000177352,0,
ENSG00000177350,0,
ENSG00000177340,0,
ENSG00000177335,0,
ENSG00000178096,0,
ENSG00000178074,0,
ENSG00000178115,0,
ENSG00000178038,0,
ENSG00000178028,0,
ENSG00000178026,0,
ENSG00000178105,0,
ENSG00000178127,0,
ENSG00000179044,0,
ENSG00000178202,0,
ENSG00000178201,0,
ENSG00000178199,0,
ENSG00000178188,0,
ENSG00000180155,0,
ENSG00000180116,0,
ENSG00000180113,0,
ENSG00000196646,0,
ENSG00000197550,0,
ENSG00000197536,0,
ENSG00000197535,0,
ENSG00000197530,0,
ENSG00000179284,0,
ENSG00000197070,0,
ENSG00000196660,0,
ENSG00000196659,0,
ENSG00000196666,0,
ENSG00000196648,0,
ENSG00000196642,0,
ENSG00000197557,0,
ENSG00000196632,0,
ENSG00000196670,0,
ENSG00000179240,0,
ENSG00000196739,0,
ENSG00000196737,0,
ENSG00000196735,0,
ENSG00000196730,0,
ENSG00000196724,0,
ENSG00000196715,0,
ENSG00000196674,0,
ENSG00000197555,0,
ENSG00000197562,0,
ENSG00000196704,0,
ENSG00000197701,0,
ENSG00000179476,0,
ENSG00000197622,0,
ENSG00000197614,0,
ENSG00000197588,0,
ENSG00000179362,0,
ENSG00000197694,0,
ENSG00000197748,0,
ENSG00000197747,0,
ENSG00000197712,0,
ENSG00000197702,0,
ENSG00000197586,0,
ENSG00000197576,0,
ENSG00000197483,0,
ENSG00000197475,0,
ENSG00000197472,0,
ENSG00000197471,0,
ENSG00000197465,0,
ENSG00000197496,0,
ENSG00000197451,0,
ENSG00000197446,0,
ENSG00000197442,0,
ENSG00000197497,0,
ENSG00000196712,0,
ENSG00000196700,0,
ENSG00000197647,0,
ENSG00000196968,0,
ENSG00000196565,0,
ENSG00000196564,0,
ENSG00000196562,0,
ENSG00000179262,0,
ENSG00000196743,0,
ENSG00000196757,0,
ENSG00000197006,0,
ENSG00000196993,0,
ENSG00000196987,0,
ENSG00000197008,0,
ENSG00000196967,0,
ENSG00000196576,0,
ENSG00000196966,0,
ENSG00000196961,0,
ENSG00000196954,0,
ENSG00000196943,0,
ENSG00000197013,0,
ENSG00000197019,0,
ENSG00000197061,0,
ENSG00000197054,0,
ENSG00000179271,0,
ENSG00000197037,0,
ENSG00000179253,0,
ENSG00000196581,0,
ENSG00000196693,0,
ENSG00000179241,0,
ENSG00000196689,0,
ENSG00000196684,0,
ENSG00000196683,0,
ENSG00000196705,0,
ENSG00000196628,0,
ENSG00000196622,0,
ENSG00000196535,0,
ENSG00000196532,0,
ENSG00000196526,0,
ENSG00000196517,0,
ENSG00000196503,0,
ENSG00000196584,0,
ENSG00000196502,0,
ENSG00000196510,0,
ENSG00000196547,0,
ENSG00000196549,0,
ENSG00000196550,0,
ENSG00000196605,0,
ENSG00000179242,0,
ENSG00000196597,0,
ENSG00000196588,0,
ENSG00000196586,0,
ENSG00000197635,0,
ENSG00000197417,0,
ENSG00000180104,0,
ENSG00000180891,0,
ENSG00000179862,0,
ENSG00000180228,0,
ENSG00000180771,0,
ENSG00000180758,0,
ENSG00000180730,0,
ENSG00000180773,0,
ENSG00000180628,0,
ENSG00000180626,0,
ENSG00000180667,0,
ENSG00000180596,0,
ENSG00000180875,0,
ENSG00000179886,0,
ENSG00000180834,0,
ENSG00000180828,0,
ENSG00000180817,0,
ENSG00000180867,0,
ENSG00000180592,0,
ENSG00000180581,0,
ENSG00000180354,0,
ENSG00000180353,0,
ENSG00000180376,0,
ENSG00000180336,0,
ENSG00000179869,0,
ENSG00000179889,0,
ENSG00000180287,0,
ENSG00000179583,0,
ENSG00000180089,0,
ENSG00000179938,0,
ENSG00000179934,0,
ENSG00000179820,0,
ENSG00000179715,0,
ENSG00000179698,0,
ENSG00000179832,0,
ENSG00000179632,0,
ENSG00000179627,0,
ENSG00000179604,0,
ENSG00000179562,0,
ENSG00000179899,0,
ENSG00000179630,0,
ENSG00000179833,0,
ENSG00000179837,0,
ENSG00000179840,0,
ENSG00000179922,0,
ENSG00000179921,0,
ENSG00000179918,0,
ENSG00000179915,0,
ENSG00000179912,0,
ENSG00000179909,0,
ENSG00000180304,0,
ENSG00000180263,0,
ENSG00000197157,0,
ENSG00000197119,0,
ENSG00000197408,0,
ENSG00000197372,0,
ENSG00000197362,0,
ENSG00000179455,0,
ENSG00000197124,0,
ENSG00000197122,0,
ENSG00000197142,0,
ENSG00000197102,0,
ENSG00000197093,0,
ENSG00000197081,0,
ENSG00000197146,0,
ENSG00000197301,0,
ENSG00000197147,0,
ENSG00000197150,0,
ENSG00000179456,0,
ENSG00000197238,0,
ENSG00000197226,0,
ENSG00000197217,0,
ENSG00000197208,0,
ENSG00000197182,0,
ENSG00000197181,0,
ENSG00000197162,0,
ENSG00000197358,0,
ENSG00000197275,0,
ENSG00000180257,0,
ENSG00000180481,0,
ENSG00000180329,0,
ENSG00000180398,0,
ENSG00000180423,0,
ENSG00000180573,0,
ENSG00000180549,0,
ENSG00000180543,0,
ENSG00000180537,0,
ENSG00000179409,0,
ENSG00000180530,0,
ENSG00000180509,0,
ENSG00000180479,0,
ENSG00000197279,0,
ENSG00000180438,0,
ENSG00000180425,0,
ENSG00000180233,0,
ENSG00000185946,0,
ENSG00000185947,0,
ENSG00000197323,0,
ENSG00000197312,0,
ENSG00000197343,0,
ENSG00000197302,0,
ENSG00000197299,0,
ENSG00000196400,0,
ENSG00000196391,0,
ENSG00000196387,0,
ENSG00000196381,0,
ENSG00000164403,0,
ENSG00000164402,0,
ENSG00000164331,0,
ENSG00000164346,0,
ENSG00000164338,0,
ENSG00000164366,0,
ENSG00000164253,0,
ENSG00000164171,0,
ENSG00000164164,0,
ENSG00000164151,0,
ENSG00000164136,0,
ENSG00000164134,0,
ENSG00000164162,0,
ENSG00000178878,0,
ENSG00000164182,0,
ENSG00000164187,0,
ENSG00000164244,0,
ENSG00000164241,0,
ENSG00000164221,0,
ENSG00000164219,0,
ENSG00000164190,0,
ENSG00000164418,0,
ENSG00000178896,0,
ENSG00000164404,0,
ENSG00000164406,0,
ENSG00000164300,0,
ENSG00000164007,0,
ENSG00000163993,0,
ENSG00000164039,0,
ENSG00000164038,0,
ENSG00000164037,0,
ENSG00000164035,0,
ENSG00000164032,0,
ENSG00000164024,0,
ENSG00000164023,0,
ENSG00000164011,0,
ENSG00000178826,0,
ENSG00000164002,0,
ENSG00000164287,0,
ENSG00000163995,0,
ENSG00000164117,0,
ENSG00000163918,0,
ENSG00000164118,0,
ENSG00000164124,0,
ENSG00000164309,0,
ENSG00000164306,0,
ENSG00000164305,0,
ENSG00000164296,0,
ENSG00000164291,0,
ENSG00000163909,0,
ENSG00000163577,0,
ENSG00000163568,0,
ENSG00000163512,0,
ENSG00000163466,0,
ENSG00000163399,0,
ENSG00000163393,0,
ENSG00000163386,0,
ENSG00000163467,0,
ENSG00000163468,0,
ENSG00000163472,0,
ENSG00000163520,0,
ENSG00000163519,0,
ENSG00000163513,0,
ENSG00000163510,0,
ENSG00000163444,0,
ENSG00000163491,0,
ENSG00000163482,0,
ENSG00000163636,0,
ENSG00000163644,0,
ENSG00000163833,0,
ENSG00000163832,0,
ENSG00000163823,0,
ENSG00000163820,0,
ENSG00000163817,0,
ENSG00000163815,0,
ENSG00000163435,0,
ENSG00000163449,0,
ENSG00000163590,0,
ENSG00000163632,0,
ENSG00000163554,0,
ENSG00000163539,0,
ENSG00000178904,0,
ENSG00000163535,0,
ENSG00000163558,0,
ENSG00000163534,0,
ENSG00000163599,0,
ENSG00000163602,0,
ENSG00000163634,0,
ENSG00000163633,0,
ENSG00000163626,0,
ENSG00000178921,0,
ENSG00000163625,0,
ENSG00000163600,0,
ENSG00000163624,0,
ENSG00000163617,0,
ENSG00000163611,0,
ENSG00000163608,0,
ENSG00000163607,0,
ENSG00000163531,0,
ENSG00000163527,0,
ENSG00000163462,0,
ENSG00000163975,0,
ENSG00000178917,0,
ENSG00000163930,0,
ENSG00000168096,0,
ENSG00000168071,0,
ENSG00000168070,0,
ENSG00000168066,0,
ENSG00000168078,0,
ENSG00000168056,0,
ENSG00000168040,0,
ENSG00000168036,0,
ENSG00000168028,0,
ENSG00000168060,0,
ENSG00000168026,0,
ENSG00000168234,0,
ENSG00000168242,0,
ENSG00000168216,0,
ENSG00000168214,0,
ENSG00000168209,0,
ENSG00000168175,0,
ENSG00000168172,0,
ENSG00000168140,0,
ENSG00000168118,0,
ENSG00000168101,0,
ENSG00000168014,0,
ENSG00000168010,0,
ENSG00000167874,0,
ENSG00000167851,0,
ENSG00000167964,0,
ENSG00000167565,0,
ENSG00000167785,0,
ENSG00000167703,0,
ENSG00000167702,0,
ENSG00000167701,0,
ENSG00000167625,0,
ENSG00000167619,0,
ENSG00000167615,0,
ENSG00000167613,0,
ENSG00000167604,0,
ENSG00000178645,0,
ENSG00000167635,0,
ENSG00000167645,0,
ENSG00000167700,0,
ENSG00000167695,0,
ENSG00000167693,0,
ENSG00000167685,0,
ENSG00000167676,0,
ENSG00000167670,0,
ENSG00000167664,0,
ENSG00000167658,0,
ENSG00000167657,0,
ENSG00000167654,0,
ENSG00000167965,0,
ENSG00000167930,0,
ENSG00000163932,0,
ENSG00000164082,0,
ENSG00000164061,0,
ENSG00000164056,0,
ENSG00000164054,0,
ENSG00000164053,0,
ENSG00000164050,0,
ENSG00000164049,0,
ENSG00000164081,0,
ENSG00000164116,0,
ENSG00000164114,0,
ENSG00000164105,0,
ENSG00000164104,0,
ENSG00000164070,0,
ENSG00000164099,0,
ENSG00000164091,0,
ENSG00000178685,0,
ENSG00000164087,0,
ENSG00000164040,0,
ENSG00000163960,0,
ENSG00000163950,0,
ENSG00000163946,0,
ENSG00000163961,0,
ENSG00000163935,0,
ENSG00000164068,0,
ENSG00000164073,0,
ENSG00000167925,0,
ENSG00000167996,0,
ENSG00000167968,0,
ENSG00000178665,0,
ENSG00000167889,0,
ENSG00000167881,0,
ENSG00000167880,0,
ENSG00000167969,0,
ENSG00000167971,0,
ENSG00000167972,0,
ENSG00000168005,0,
ENSG00000168003,0,
ENSG00000167995,0,
ENSG00000164074,0,
ENSG00000167994,0,
ENSG00000167992,0,
ENSG00000167987,0,
ENSG00000167985,0,
ENSG00000167984,0,
ENSG00000167978,0,
ENSG00000167977,0,
ENSG00000167862,0,
ENSG00000166035,0,
ENSG00000166025,0,
ENSG00000178814,0,
ENSG00000163808,0,
ENSG00000163807,0,
ENSG00000164442,0,
ENSG00000164654,0,
ENSG00000164649,0,
ENSG00000164542,0,
ENSG00000164530,0,
ENSG00000164512,0,
ENSG00000164506,0,
ENSG00000164543,0,
ENSG00000164500,0,
ENSG00000164483,0,
ENSG00000164466,0,
ENSG00000164494,0,
ENSG00000164754,0,
ENSG00000164574,0,
ENSG00000164576,0,
ENSG00000164638,0,
ENSG00000164626,0,
ENSG00000164620,0,
ENSG00000164610,0,
ENSG00000164609,0,
ENSG00000164597,0,
ENSG00000164591,0,
ENSG00000178694,0,
ENSG00000178691,0,
ENSG00000164758,0,
ENSG00000164867,0,
ENSG00000164684,0,
ENSG00000165752,0,
ENSG00000165661,0,
ENSG00000165246,0,
ENSG00000164733,0,
ENSG00000164729,0,
ENSG00000164715,0,
ENSG00000164713,0,
ENSG00000164742,0,
ENSG00000164695,0,
ENSG00000164691,0,
ENSG00000164674,0,
ENSG00000164776,0,
ENSG00000164669,0,
ENSG00000164692,0,
ENSG00000164663,0,
ENSG00000164746,0,
ENSG00000164751,0,
ENSG00000164850,0,
ENSG00000164845,0,
ENSG00000164830,0,
ENSG00000164828,0,
ENSG00000164818,0,
ENSG00000165244,0,
ENSG00000164880,0,
ENSG00000165804,0,
ENSG00000164985,0,
ENSG00000165025,0,
ENSG00000164932,0,
ENSG00000164916,0,
ENSG00000164902,0,
ENSG00000164897,0,
ENSG00000164896,0,
ENSG00000164889,0,
ENSG00000164944,0,
ENSG00000165006,0,
ENSG00000164989,0,
ENSG00000164983,0,
ENSG00000165029,0,
ENSG00000164978,0,
ENSG00000164976,0,
ENSG00000164975,0,
ENSG00000164970,0,
ENSG00000164967,0,
ENSG00000164961,0,
ENSG00000164877,0,
ENSG00000169085,0,
ENSG00000169087,0,
ENSG00000169093,0,
ENSG00000165028,0,
ENSG00000165178,0,
ENSG00000165119,0,
ENSG00000165092,0,
ENSG00000165115,0,
ENSG00000165113,0,
ENSG00000165102,0,
ENSG00000165121,0,
ENSG00000165097,0,
ENSG00000165091,0,
ENSG00000165071,0,
ENSG00000165060,0,
ENSG00000165055,0,
ENSG00000165046,0,
ENSG00000165030,0,
ENSG00000165168,0,
ENSG00000165124,0,
ENSG00000165138,0,
ENSG00000165233,0,
ENSG00000165219,0,
ENSG00000165209,0,
ENSG00000165195,0,
ENSG00000165181,0,
ENSG00000165175,0,
ENSG00000165171,0,
ENSG00000165169,0,
ENSG00000165802,0,
ENSG00000165805,0,
ENSG00000163806,0,
ENSG00000165516,0,
ENSG00000163781,0,
ENSG00000163755,0,
ENSG00000178927,0,
ENSG00000163728,0,
ENSG00000163710,0,
ENSG00000165533,0,
ENSG00000165527,0,
ENSG00000165526,0,
ENSG00000165525,0,
ENSG00000165521,0,
ENSG00000165507,0,
ENSG00000163703,0,
ENSG00000165501,0,
ENSG00000165512,0,
ENSG00000165494,0,
ENSG00000178951,0,
ENSG00000165572,0,
ENSG00000165655,0,
ENSG00000178952,0,
ENSG00000165637,0,
ENSG00000165633,0,
ENSG00000165632,0,
ENSG00000163785,0,
ENSG00000163702,0,
ENSG00000165583,0,
ENSG00000163798,0,
ENSG00000163814,0,
ENSG00000163848,0,
ENSG00000163866,0,
ENSG00000163898,0,
ENSG00000163864,0,
ENSG00000163877,0,
ENSG00000163875,0,
ENSG00000163870,0,
ENSG00000163867,0,
ENSG00000163879,0,
ENSG00000163795,0,
ENSG00000163681,0,
ENSG00000163794,0,
ENSG00000178922,0,
ENSG00000163687,0,
ENSG00000163686,0,
ENSG00000163684,0,
ENSG00000163697,0,
ENSG00000163673,0,
ENSG00000163666,0,
ENSG00000163660,0,
ENSG00000163645,0,
ENSG00000165629,0,
ENSG00000165630,0,
ENSG00000165806,0,
ENSG00000165704,0,
ENSG00000166016,0,
ENSG00000166002,0,
ENSG00000165997,0,
ENSG00000165943,0,
ENSG00000165996,0,
ENSG00000165985,0,
ENSG00000165973,0,
ENSG00000165972,0,
ENSG00000165959,0,
ENSG00000165828,0,
ENSG00000165699,0,
ENSG00000165861,0,
ENSG00000165724,0,
ENSG00000165689,0,
ENSG00000165685,0,
ENSG00000165684,0,
ENSG00000165672,0,
ENSG00000165732,0,
ENSG00000165733,0,
ENSG00000165819,0,
ENSG00000165813,0,
ENSG00000165807,0,
ENSG00000166024,0,
ENSG00000165863,0,
ENSG00000165490,0,
ENSG00000165449,0,
ENSG00000165480,0,
ENSG00000165338,0,
ENSG00000165322,0,
ENSG00000165288,0,
ENSG00000165275,0,
ENSG00000165269,0,
ENSG00000165359,0,
ENSG00000165478,0,
ENSG00000165476,0,
ENSG00000165475,0,
ENSG00000165434,0,
ENSG00000165886,0,
ENSG00000165424,0,
ENSG00000165417,0,
ENSG00000165416,0,
ENSG00000165410,0,
ENSG00000165392,0,
ENSG00000165259,0,
ENSG00000165917,0,
ENSG00000165915,0,
ENSG00000165914,0,
ENSG00000165912,0,
ENSG00000167774,0,
ENSG00000167775,0,
ENSG00000167779,0,
ENSG00000167074,0,
ENSG00000188822,0,
ENSG00000188818,0,
ENSG00000188817,0,
ENSG00000188811,0,
ENSG00000188807,0,
ENSG00000188681,0,
ENSG00000167065,0,
ENSG00000167014,0,
ENSG00000167005,0,
ENSG00000167004,0,
ENSG00000166997,0,
ENSG00000188869,0,
ENSG00000166986,0,
ENSG00000166974,0,
ENSG00000166971,0,
ENSG00000166965,0,
ENSG00000178252,0,
ENSG00000166987,0,
ENSG00000167077,0,
ENSG00000167123,0,
ENSG00000167118,0,
ENSG00000167114,0,
ENSG00000188868,0,
ENSG00000188878,0,
ENSG00000167110,0,
ENSG00000178338,0,
ENSG00000189114,0,
ENSG00000189091,0,
ENSG00000189079,0,
ENSG00000189077,0,
ENSG00000189042,0,
ENSG00000189067,0,
ENSG00000189057,0,
ENSG00000189051,0,
ENSG00000178430,0,
ENSG00000189060,0,
ENSG00000188895,0,
ENSG00000188783,0,
ENSG00000188761,0,
ENSG00000188747,0,
ENSG00000188739,0,
ENSG00000188735,0,
ENSG00000188725,0,
ENSG00000188716,0,
ENSG00000188707,0,
ENSG00000188706,0,
ENSG00000188690,0,
ENSG00000188732,0,
ENSG00000167112,0,
ENSG00000167107,0,
ENSG00000189136,0,
ENSG00000167393,0,
ENSG00000167483,0,
ENSG00000178301,0,
ENSG00000167461,0,
ENSG00000167460,0,
ENSG00000167487,0,
ENSG00000167447,0,
ENSG00000167414,0,
ENSG00000167397,0,
ENSG00000167395,0,
ENSG00000167394,0,
ENSG00000167384,0,
ENSG00000166889,0,
ENSG00000167383,0,
ENSG00000167552,0,
ENSG00000167549,0,
ENSG00000167548,0,
ENSG00000167535,0,
ENSG00000167525,0,
ENSG00000167524,0,
ENSG00000167522,0,
ENSG00000167515,0,
ENSG00000167377,0,
ENSG00000167157,0,
ENSG00000166897,0,
ENSG00000167105,0,
ENSG00000166848,0,
ENSG00000167100,0,
ENSG00000167094,0,
ENSG00000167088,0,
ENSG00000167085,0,
ENSG00000167106,0,
ENSG00000167130,0,
ENSG00000166946,0,
ENSG00000166866,0,
ENSG00000166855,0,
ENSG00000178295,0,
ENSG00000166839,0,
ENSG00000166900,0,
ENSG00000166821,0,
ENSG00000166845,0,
ENSG00000166947,0,
ENSG00000166888,0,
ENSG00000166927,0,
ENSG00000166925,0,
ENSG00000166924,0,
ENSG00000166922,0,
ENSG00000166887,0,
ENSG00000166913,0,
ENSG00000189129,0,
ENSG00000178445,0,
ENSG00000167208,0,
ENSG00000196331,0,
ENSG00000196312,0,
ENSG00000196313,0,
ENSG00000196368,0,
ENSG00000196367,0,
ENSG00000196365,0,
ENSG00000196363,0,
ENSG00000196358,0,
ENSG00000196355,0,
ENSG00000196352,0,
ENSG00000196345,0,
ENSG00000196226,0,
ENSG00000196230,0,
ENSG00000188171,0,
ENSG00000189143,0,
ENSG00000188554,0,
ENSG00000188542,0,
ENSG00000188529,0,
ENSG00000188522,0,
ENSG00000188511,0,
ENSG00000188559,0,
ENSG00000188505,0,
ENSG00000188493,0,
ENSG00000196305,0,
ENSG00000196233,0,
ENSG00000188474,0,
ENSG00000196449,0,
ENSG00000196378,0,
ENSG00000196376,0,
ENSG00000196396,0,
ENSG00000196419,0,
ENSG00000196466,0,
ENSG00000196465,0,
ENSG00000196459,0,
ENSG00000196458,0,
ENSG00000196420,0,
ENSG00000196455,0,
ENSG00000196437,0,
ENSG00000196242,0,
ENSG00000196436,0,
ENSG00000196428,0,
ENSG00000196453,0,
ENSG00000196371,0,
ENSG00000196369,0,
ENSG00000196290,0,
ENSG00000196275,0,
ENSG00000196268,0,
ENSG00000196267,0,
ENSG00000196247,0,
ENSG00000188483,0,
ENSG00000188452,0,
ENSG00000189030,0,
ENSG00000189007,0,
ENSG00000188384,0,
ENSG00000188372,0,
ENSG00000188368,0,
ENSG00000188343,0,
ENSG00000188342,0,
ENSG00000188315,0,
ENSG00000188312,0,
ENSG00000188676,0,
ENSG00000189144,0,
ENSG00000188677,0,
ENSG00000188997,0,
ENSG00000188389,0,
ENSG00000188987,0,
ENSG00000188986,0,
ENSG00000189011,0,
ENSG00000178636,0,
ENSG00000188958,0,
ENSG00000188933,0,
ENSG00000188931,0,
ENSG00000188921,0,
ENSG00000188976,0,
ENSG00000188906,0,
ENSG00000188385,0,
ENSG00000188283,0,
ENSG00000188566,0,
ENSG00000188603,0,
ENSG00000188599,0,
ENSG00000188659,0,
ENSG00000188649,0,
ENSG00000188647,0,
ENSG00000188641,0,
ENSG00000188596,0,
ENSG00000188636,0,
ENSG00000188626,0,
ENSG00000188612,0,
ENSG00000188610,0,
ENSG00000188629,0,
ENSG00000188227,0,
ENSG00000188419,0,
ENSG00000188396,0,
ENSG00000188277,0,
ENSG00000188269,0,
ENSG00000188266,0,
ENSG00000188243,0,
ENSG00000188242,0,
ENSG00000188223,0,
ENSG00000188191,0,
ENSG00000188186,0,
ENSG00000167216,0,
ENSG00000167207,0,
ENSG00000167792,0,
ENSG00000168356,0,
ENSG00000168282,0,
ENSG00000168291,0,
ENSG00000168264,0,
ENSG00000168255,0,
ENSG00000168273,0,
ENSG00000168297,0,
ENSG00000168397,0,
ENSG00000168393,0,
ENSG00000168386,0,
ENSG00000168374,0,
ENSG00000168310,0,
ENSG00000168286,0,
ENSG00000168303,0,
ENSG00000168301,0,
ENSG00000168646,0,
ENSG00000168246,0,
ENSG00000178397,0,
ENSG00000168661,0,
ENSG00000168944,0,
ENSG00000168939,0,
ENSG00000168936,0,
ENSG00000168961,0,
ENSG00000168283,0,
ENSG00000168411,0,
ENSG00000168906,0,
ENSG00000168502,0,
ENSG00000166501,0,
ENSG00000166483,0,
ENSG00000178381,0,
ENSG00000167555,0,
ENSG00000167562,0,
ENSG00000168496,0,
ENSG00000168495,0,
ENSG00000168491,0,
ENSG00000168488,0,
ENSG00000168477,0,
ENSG00000168476,0,
ENSG00000168542,0,
ENSG00000168439,0,
ENSG00000168438,0,
ENSG00000168434,0,
ENSG00000168421,0,
ENSG00000168538,0,
ENSG00000168615,0,
ENSG00000168594,0,
ENSG00000168522,0,
ENSG00000168564,0,
ENSG00000168556,0,
ENSG00000168918,0,
ENSG00000168899,0,
ENSG00000166508,0,
ENSG00000167751,0,
ENSG00000168818,0,
ENSG00000168803,0,
ENSG00000168802,0,
ENSG00000168792,0,
ENSG00000168785,0,
ENSG00000168781,0,
ENSG00000168658,0,
ENSG00000178425,0,
ENSG00000167766,0,
ENSG00000167757,0,
ENSG00000167749,0,
ENSG00000168827,0,
ENSG00000167768,0,
ENSG00000167747,0,
ENSG00000167733,0,
ENSG00000167723,0,
ENSG00000167721,0,
ENSG00000167741,0,
ENSG00000167705,0,
ENSG00000167769,0,
ENSG00000167771,0,
ENSG00000167815,0,
ENSG00000168826,0,
ENSG00000168872,0,
ENSG00000168887,0,
ENSG00000169018,0,
ENSG00000168884,0,
ENSG00000169057,0,
ENSG00000169047,0,
ENSG00000169045,0,
ENSG00000168993,0,
ENSG00000169032,0,
ENSG00000169026,0,
ENSG00000169021,0,
ENSG00000169020,0,
ENSG00000178401,0,
ENSG00000169016,0,
ENSG00000168778,0,
ENSG00000168883,0,
ENSG00000168878,0,
ENSG00000168876,0,
ENSG00000168758,0,
ENSG00000168734,0,
ENSG00000168763,0,
ENSG00000168676,0,
ENSG00000168675,0,
ENSG00000168672,0,
ENSG00000168702,0,
ENSG00000166503,0,
ENSG00000166509,0,
ENSG00000167202,0,
ENSG00000166349,0,
ENSG00000166246,0,
ENSG00000166323,0,
ENSG00000166333,0,
ENSG00000166398,0,
ENSG00000166387,0,
ENSG00000166326,0,
ENSG00000166352,0,
ENSG00000166348,0,
ENSG00000166347,0,
ENSG00000166343,0,
ENSG00000166233,0,
ENSG00000166261,0,
ENSG00000166228,0,
ENSG00000166147,0,
ENSG00000166145,0,
ENSG00000166153,0,
ENSG00000166123,0,
ENSG00000166086,0,
ENSG00000166073,0,
ENSG00000166128,0,
ENSG00000166164,0,
ENSG00000166165,0,
ENSG00000166257,0,
ENSG00000166263,0,
ENSG00000166224,0,
ENSG00000167325,0,
ENSG00000167232,0,
ENSG00000167196,0,
ENSG00000167183,0,
ENSG00000167182,0,
ENSG00000167178,0,
ENSG00000167257,0,
ENSG00000167258,0,
ENSG00000167261,0,
ENSG00000167363,0,
ENSG00000178307,0,
ENSG00000167323,0,
ENSG00000166275,0,
ENSG00000167315,0,
ENSG00000167302,0,
ENSG00000167264,0,
ENSG00000166819,0,
ENSG00000166813,0,
ENSG00000166803,0,
ENSG00000166801,0,
ENSG00000166313,0,
ENSG00000166311,0,
ENSG00000166278,0,
ENSG00000166225,0,
ENSG00000166206,0,
ENSG00000166510,0,
ENSG00000166444,0,
ENSG00000166762,0,
ENSG00000166741,0,
ENSG00000166780,0,
ENSG00000166569,0,
ENSG00000166562,0,
ENSG00000166473,0,
ENSG00000166471,0,
ENSG00000166455,0,
ENSG00000166451,0,
ENSG00000166477,0,
ENSG00000166436,0,
ENSG00000166710,0,
ENSG00000166432,0,
ENSG00000166446,0,
ENSG00000166478,0,
ENSG00000166479,0,
ENSG00000166482,0,
ENSG00000166548,0,
ENSG00000166535,0,
ENSG00000166532,0,
ENSG00000166526,0,
ENSG00000166523,0,
ENSG00000166763,0,
ENSG00000166788,0,
ENSG00000166197,0,
ENSG00000166405,0,
ENSG00000166192,0,
ENSG00000166189,0,
ENSG00000166188,0,
ENSG00000166181,0,
ENSG00000166170,0,
ENSG00000166169,0,
ENSG00000166167,0,
ENSG00000166166,0,
